                                   Rank 4 fitness=26	weights=[1, -1, -2.361, 0.218, -0.12, -2.882, -2.209, 0, -0.113, 0, 0]	 game_history=[12, 14]
2020-03-14 01:28:42.774542 - G36:  Rank 0 fitness=46	weights=[1, -1, -2.361, -0.556, 1.458, 0.395, -2.209, 0, -1.645, 0, 0]	 game_history=[26, 20]
                                   Rank 1 fitness=42	weights=[1, -1, -2.361, 0.218, 1.458, 0.395, -2.209, 0, -1.645, 0, 0]	 game_history=[20, 22]
                                   Rank 2 fitness=42	weights=[1, -1, -2.361, 0.218, 1.458, 0.395, 2.209, 0, -0.113, 0, -1.746]	 game_history=[16, 26]
                                   Rank 3 fitness=38	weights=[1, -1, -2.361, 0.218, -0.12, -2.882, -2.209, 0, -1.645, 0.256, 0]	 game_history=[22, 16]
                                   Rank 4 fitness=36	weights=[1, -1, -2.361, 0.218, 1.458, -0.395, -2.766, 0, -1.645, 0.256, 0]	 game_history=[20, 16]
2020-03-14 01:28:57.670060 - G37:  Rank 0 fitness=44	weights=[1, -1, -2.361, 0.218, 1.458, 0.395, 2.209, 0, -0.113, 0, -1.746]	 game_history=[24, 20]
                                   Rank 1 fitness=28	weights=[1, -1, -2.361, 0.218, 1.458, 0.395, -2.209, 0, -1.645, 0, 0]	 game_history=[12, 16]
                                   Rank 2 fitness=28	weights=[1, -1, -2.361, 0.218, -0.12, -2.882, -2.209, 0, -1.645, 0.256, 0]	 game_history=[6, 22]
                                   Rank 3 fitness=28	weights=[1, -1, -2.361, 0.218, 1.458, -0.395, -2.766, 0, -1.645, 0.256, 0]	 game_history=[10, 18]
                                   Rank 4 fitness=16	weights=[2.87, -1, -2.361, 0.218, 1.458, 0.395, 2.209, 0, -1.645, 0, 0]	 game_history=[4, 12]
2020-03-14 01:29:12.615518 - G38:  Rank 0 fitness=48	weights=[1, -1, -2.361, 0.218, 1.458, 0.395, -2.209, 0, -1.645, 0, 0]	 game_history=[22, 26]
                                   Rank 1 fitness=44	weights=[2.87, -1, -2.361, 0.218, 1.458, 0.395, 2.209, 0, -2.334, 0, 0]	 game_history=[22, 22]
